rpt_type_name,title,organ_name,author_name,create_date
行业点评,零售业：黄金珠宝行业2020年报及2021年一季报综述：行业快速复苏，企业显著分化,长江证券,"李锦,陈亮,罗祎,李嘉朋",2021-05-07
行业点评,商超行业2020年报及2021年一季报综述：行业迎来变革期，生鲜赛道入局者众,广发证券,"洪涛,嵇文欣,李靖",2021-05-06
行业点评,一般零售：21Q1双节引领行业疫后复苏，头部品牌营收高速增长,天风证券,刘章明,2021-05-07
行业点评,跨境电商行业点评：亚马逊开店＆运营监管加严，跨境电商或加速分化,东吴证券,"吴劲草,阳靖",2021-05-09
行业点评,黄金珠宝行业2020年报及2021年一季报综述：疫情后景气度逐季修复，看好龙头公司持续发展,广发证券,洪涛,2021-05-06
深度研究,零售行业2020年报及2021年一季报综述：可选渠道回暖，电商增长强劲,长江证券,"李锦,陈亮,罗祎,李嘉朋",2021-05-06
行业策略,商贸零售行业月度投资策略：升级类消费品增长较快，假期带动客流销售双提升,山西证券,谷茜,2021-05-06
行业点评,批发零售业：消费趋向M型，多元供给打法新——聚焦反垄断后首个618,国泰君安,"刘越男,于清泰",2021-06-07
行业点评,唯品会2021Q1财报解读－深化品牌合作，实现差异化竞争,中泰证券,龙凌波,2021-06-08
行业点评,零售行业：透过首届消博会，看海南离岛免税业未来增长几何,银河证券,"李昂,甄唯萱,章鹏",2021-06-08
行业点评,天猫公布618招商规则，电商年中大促之战打响——商贸零售行业周报（2021.4.26－4.30）,东方证券,"施红梅,崔凡平",2021-05-05
行业点评,商业贸易行业：社区电商：下沉市场零售创新，重构大快消供应链体系,广发证券,"洪涛,童若琰,李靖",2021-05-04
行业点评,题材股波动加剧，基本面波澜不惊——零售行业周报第387期（2021.05.31－2021.06.04）,光大证券,唐佳睿,2021-06-05
行业策略,商业贸易：疫情后复苏，线上加强，龙头图变——2021年中期策略,国盛证券,杜玥莹,2021-06-04
行业点评,商贸零售：中国电商集中度变化的经济学逻辑——中美电商产业链系列研究之二,中泰证券,"皇甫晓晗,龙凌波",2021-06-05
行业点评,增长延续，盈利承压：电商行业21Q1财报总结暨“618”前瞻,中信证券,"姜娅,杨清朴,许英博,王冠然",2021-06-10
行业点评,商贸板块持续承压，关注电商新增变量：商贸零售周报,莫尼塔,"黄天天,肖杰,唐贝,罗超",2021-06-13
行业点评,大消费行业周报：618活动开启，直播带货数据亮眼,平安证券,"张晋溢,何沛滨",2021-06-06
行业点评,板块维持平稳，对618后半场维持关注：商贸零售周报,莫尼塔,"黄天天,肖杰,唐贝,罗超",2021-06-06
行业点评,电商2021Q1财报总结：群雄鏖战，全行业投资力度持续加大,广发证券,"洪涛,童若琰",2021-06-03
行业点评,电商内卷：贴身肉搏，刀刀见血——电商及互联网2021Q1业绩综述,国泰君安,"刘越男,于清泰",2021-06-06
行业点评,SHEIN：时代级机遇，颠覆性巨头——跨境电商行业专题报告,浙商证券,"陈腾曦,于健,刘雪瑞",2021-06-11
行业点评,商业贸易：拼多多｜透过前世今生看发展之路上的要素、演变与去向,天风证券,"刘章明,李田",2021-06-16
行业策略,商贸零售行业2021年半年度策略报告——电商多元化趋势显现，新消费领域发展遇良机,平安证券,何沛滨,2021-06-16
行业点评,商业贸易行业：每日优鲜：前置仓模式开创者，迈向社区零售数字化平台,广发证券,洪涛,2021-06-14
行业点评,商业贸易行业周报（第二十三周）,华泰证券,"林寰宇,张诗宇",2021-06-15
行业点评,流量快闪之VR系列：蓄势待发，盼强势应用场景出现,中信证券,"张若海,汤可欣",2021-06-15
行业点评,商业贸易：品牌视角看“二选一”之后的变与不变——618大促观察,天风证券,"刘章明,李田",2021-06-15
行业点评,商业贸易：现制茶饮调研：量增有动力，喜茶＆奈雪壁垒构筑，发展可期,国盛证券,杜玥莹,2021-05-25
行业点评,直击电商之十四：如何看阿里近期的商家支持举措？,长江证券,"李锦,陈亮,罗祎,李嘉朋",2021-06-10
行业点评,批发零售业：通胀背景下提价能力研究,国泰君安,"刘越男,于清泰",2021-05-24
行业点评,贸易：北京四部门发文规范校外培训，大力治理预收学费；深改组会议提及双减政策，带动落地预期,天风证券,"刘章明,孙海洋",2021-05-22
行业点评,从中美经济地理，看京东物流的定位与挑战——中美电商产业链系列研究之一,中泰证券,"皇甫晓晗,龙凌波",2021-05-20
深度研究,商业贸易：复盘海外，结合国内特殊背景，探母婴连锁龙头发展之路,国盛证券,杜玥莹,2021-05-21
行业点评,商业贸易行业跟踪周报2021年第19期：京东物流截止招股，预计5月28日港股上市,东吴证券,"吴劲草,张家璇,阳靖",2021-05-23
行业点评,大消费行业周报：各路电商开启618竞争，短视频平台加入战场,平安证券,"张晋溢,何沛滨",2021-05-23
行业点评,商业贸易：渠道变革，聚焦成本、效率、体验,华泰证券,"林寰宇,张诗宇",2021-05-26
行业点评,零售、轻工日化：三胎政策放开，三条主线掘金母婴经济,中金,"樊俊豪,徐卓楠,林千叶",2021-06-01
深度研究,商业贸易：从孩子王招股说明书看母婴行业投资机会,东北证券,刘青松,2021-05-31
行业点评,商业贸易：京东天猫618大促24日开启，社区团购集单共配提升渠道效率,中信建投,"史琨,周博文,邱季",2021-06-01
行业点评,商业贸易：母婴产业系列跟踪：三胎政策放开，配套政策完善下积极关注产业机会,国信证券,"张峻豪,柳旭",2021-06-02
行业点评,零售行业：6月重点关注618电商大促与端午节消费表现，维持推荐全渠道发展的优质标的——5月行业动态报告,银河证券,"李昂,甄唯萱,章鹏",2021-05-31
行业点评,商业贸易行业周报（第二十周）,华泰证券,"林寰宇,张诗宇",2021-05-23
行业点评,商业贸易：拼多多｜活跃买家数表现亮眼，网络营销服务质量提升助力2021Q1营收快速增长,天风证券,刘章明,2021-05-27
行业点评,新国货发展迅速，建议关注拥有相关布局的企业——消费行业点评,川财证券,"欧阳宇剑,何宇航",2021-05-24
行业点评,社区团购：聚焦计划需求，团长自提降低履单成本，集单共配提升渠道效率———生鲜超市系列研究之四,中信建投,"史琨,周博文,邱季",2021-05-30
行业点评,商业贸易行业周报（第二十一周）,华泰证券,"林寰宇,张诗宇",2021-05-30
行业点评,7－11以210亿美元完成收购Speedway，瑞士钟表出口额已恢复至疫情前水平——商贸零售周报2021年第17期,长城证券,刘鹏,2021-05-31
行业点评,零售电商行业点评：618预售及开门红点评：预售力度持续加大，关注国潮崛起大趋势,东吴证券,"吴劲草,阳靖",2021-06-03
行业点评,大消费行业周报：拼多多Q1营收＆用户双高增，农产品领域仍为重中之重,平安证券,"张晋溢,何沛滨",2021-05-30
行业点评,苏宁易购：新零售长征路上的涅槃,华泰证券,"林寰宇,张诗宇",2021-07-06
行业点评,物流履约能力关注度持续升温：商贸零售周报,莫尼塔,"黄天天,肖杰,唐贝,罗超",2021-07-04
行业策略,商贸零售行业月度投资策略：社零增速继续放缓，渠道分流消费需求细分化,山西证券,谷茜,2021-07-05
行业点评,远看是山，近看非山的跨境电商,海通证券,"梁希,汪立亭,盛开",2021-07-07
深度研究,商业贸易：唯品会｜多渠道深耕在线折扣零售，商业模式打造独特平台优势,天风证券,"刘章明,李田",2021-07-07
行业点评,商业贸易行业周报（第二十六周）,华泰证券,"林寰宇,张诗宇",2021-07-04
行业点评,商业贸易行业跟踪周报2021年第25期：叮咚买菜成功上市，生鲜电商的未来值得关注,东吴证券,"吴劲草,张家璇,阳靖",2021-07-04
行业点评,商业模式探讨、比较与终局猜想——社区电商行业报告,浙商证券,"陈腾曦,于健",2021-07-04
行业点评,奈雪的茶赴港上市，新式茶饮高端化趋势持续——新经济产业链周报,川财证券,欧阳宇剑,2021-07-02
行业点评,从叮咚买菜和每日优鲜看前置仓电商的未来——新业态系列报告（二）,平安证券,"王维逸,李冰婷,陈相合,郝博韬",2021-07-04
行业点评,重申看好黄金珠宝赛道，大众消费需求偏弱——零售行业周报第391期（2021.06.28－2021.07.02）,光大证券,唐佳睿,2021-07-04
行业点评,商业贸易：叮咚买菜登陆纽交所，阿里宣布组织架构升级,中信建投,"史琨,周博文,邱季",2021-07-08
行业点评,6月社消增速略超预期，消费仍处弱复苏阶段——零售行业周报第393期（2021.07.12－2021.07.16）,光大证券,"唐佳睿,田然",2021-07-17
行业点评,抖音电商渠道解析：兴趣电商崛起，纺服板块先行,开源证券,吕明,2021-07-14
行业点评,数据安全问题持续发酵：商贸零售周报,莫尼塔,"黄天天,肖杰,唐贝,罗超",2021-07-12
行业点评,京东与农研中心达成战略合作——新经济产业链周报,川财证券,欧阳宇剑,2021-07-09
深度研究,中国成人失禁用品行业：掘金银发经济，朝阳赛道国货先行,中泰证券,"郭美鑫,张舒怡",2021-07-10
行业点评,商业贸易2021年“618”点评：平台战报淡化GMV指标，多维度展示商户及用户参与度,广发证券,"洪涛,童若琰",2021-06-22
行业策略,零售电商2021年中期策略：媒介升级，触角下沉，秩序重构,广发证券,"洪涛,嵇文欣,童若琰,李靖",2021-06-18
行业点评,商贸板块持续承压，电商618完美收官：商贸零售周报,莫尼塔,"黄天天,肖杰,唐贝,罗超",2021-06-20
行业点评,个护＆家居618线上专题分析报告,国金证券,姜浩,2021-06-21
行业点评,商贸零售二季报前瞻，同程生活宣告破产,中信建投,"史琨,周博文,邱季",2021-07-12
行业点评,商业贸易行业：叮咚买菜：深耕家庭买菜场景，前置仓精细化运营领跑行业,广发证券,洪涛,2021-06-16
行业点评,商业贸易：全球观察之开云集团：21Q1业绩恢复至疫情前水平，Bottega_Veneta销售创季度新高,广发证券,"洪涛,嵇文欣",2021-06-16
行业点评,电商行业跟踪报告：618品牌开启全域销售，天猫仍为品牌主战场,华创证券,"王薇娜,胡琼方",2021-06-17
行业策略,疫情复苏变数众多，关注高端可选品——商贸零售行业2021年中期投资策略,光大证券,唐佳睿,2021-06-17
深度研究,交还电商的舞台和话筒给商家——私域流量行业深度系列报告一,光大证券,"付天姿,王凯",2021-06-18
行业点评,618数据不愠不火，国货潮牌崛起——零售行业周报第389期（2021.06.15－2021.06.18）,光大证券,唐佳睿,2021-06-19
行业点评,商业贸易行业：淡化GMV绝对数值指标，关注三大边际变化——2021年618专题报告,东方证券,"项雯倩,吴丛露,崔凡平",2021-06-23
行业点评,社区电商专题（二）：每日优鲜、叮咚买菜UE拆分及对社区电商的启示,德邦证券,"花小伟,崔世峰,许悦",2021-06-23
行业点评,商贸零售：消费线上化推动，618规模继续提升,平安证券,"张晋溢,何沛滨",2021-06-20
行业点评,全球观察之资生堂集团：21Q1集团业绩大幅恢复，加强对护肤品牌投资力度,广发证券,"洪涛,嵇文欣",2021-06-27
行业点评,每日优鲜纳斯达克挂牌上市，中国中免赴港二次上市——商贸零售周报2021年第21期,长城证券,刘鹏,2021-06-27
行业点评,商业贸易：线上同期高基数下仍维持强劲增长，平台分散化、品牌多平台运营趋势明显,天风证券,"刘章明,李田",2021-06-29
行业点评,商业贸易：亚马逊2021年Prime_Day点评：受大卖封杀影响，销售个位数增长但符合预期，件数大增、货单价下降,国盛证券,杜玥莹,2021-06-29
行业点评,消费产业的变迁与历史展望——七一专题报告之四,国泰君安,"訾猛,邱苗",2021-06-29
行业点评,商贸板块维持平稳，京东美团召开股东大会：商贸零售周报,莫尼塔,"黄天天,肖杰,唐贝,罗超",2021-06-27
行业点评,商业贸易行业周报（第二十五周）,华泰证券,"林寰宇,张诗宇",2021-06-28
深度研究,深度分析——生鲜电商战事升级，路向何方叮咚买菜VS每日优鲜VS社区团购,东吴证券,"吴劲草,阳靖",2021-06-25
行业点评,直击电商之十五：每日优鲜与叮咚买菜全景对比,长江证券,"李锦,陈亮,罗祎,李嘉朋",2021-06-24
行业点评,电商零售：“618”启示录之平台篇：大促常态化下平台增长稳健，抖音电商入局有望带来产业新机遇,国信证券,"张峻豪,柳旭",2021-06-28
